Id,Time,Clipped Edges,HipCenter,Spine,ShoulderCenter,Head,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,ShoulderRight,ElbowRight,WristRight,HandRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,Class
550,3.7997016,-0.2246148,-0.2153366,-0.1677013,-0.07389156,-0.282137,-0.4259473,-0.4439166,-0.4454704,-0.002521434,0.05781299,0.06067307,0.05641584,-0.3117379,-0.4297082,-0.4992165,-0.478165,-0.1743116,-0.1528701,-0.1166575,-0.1399078,2
551,3.8257212,-0.2334497,-0.2241608,-0.1765249,-0.08347461,-0.2912533,-0.4270362,-0.4418963,-0.4412549,-0.005555307,0.05386834,0.05408751,0.05366316,-0.3195542,-0.4159455,-0.4813134,-0.4586182,-0.181174,-0.156002,-0.1145529,-0.1104105,2
552,3.8517397,-0.2390767,-0.2302471,-0.1861189,-0.09049726,-0.3037854,-0.4294662,-0.4452481,-0.4456556,-0.01346261,0.02791513,0.05091924,0.04978175,-0.321193,-0.41001,-0.4730711,-0.4516308,-0.1849089,-0.1573941,-0.115782,-0.1316942,2
553,3.8727532,-0.2428479,-0.2345631,-0.1942736,-0.1005205,-0.3114969,-0.431954,-0.4490462,-0.4549354,-0.02047549,0.01957802,0.04346713,0.045629,-0.3230683,-0.4090952,-0.4685107,-0.4654152,-0.1890362,-0.1583302,-0.1171106,-0.1380138,2
554,3.9127822,-0.2462527,-0.2387877,-0.2083889,-0.1113197,-0.3166198,-0.4347157,-0.4595981,-0.4594967,-0.02509538,0.01362334,0.03770558,0.03994634,-0.325043,-0.4086775,-0.4660985,-0.470389,-0.1938305,-0.1591414,-0.117832,-0.1412179,2
555,3.9398012,-0.2502947,-0.2438067,-0.2149183,-0.1196648,-0.3208291,-0.4322366,-0.4639803,-0.4663091,-0.0490359,0.0083565,0.03253289,0.03446226,-0.3322767,-0.4100961,-0.4659136,-0.4639682,-0.2002499,-0.1618941,-0.118402,-0.1369302,2
556,3.9768272,-0.2541911,-0.2475093,-0.2218548,-0.1364116,-0.3268624,-0.4322621,-0.4827678,-0.4721655,-0.05552902,-0.000784622,0.02318684,0.02773415,-0.3353757,-0.4232535,-0.4665935,-0.4609729,-0.2083315,-0.1681592,-0.1077245,-0.1041172,2
557,4.0318661,-0.2609118,-0.2545847,-0.2296033,-0.1508255,-0.3338199,-0.4358802,-0.4907047,-0.4804869,-0.06157654,-0.007997759,0.01172201,0.02023592,-0.3389974,-0.4317976,-0.4713422,-0.4735975,-0.2115044,-0.1711886,-0.1049459,-0.0957946,2
558,4.0568841,-0.2874581,-0.2900235,-0.2778517,-0.16716,-0.360844,-0.444233,-0.5035816,-0.5216883,-0.07392572,-0.0137284,0.00547578,0.01236829,-0.3667167,-0.4390673,-0.4763454,-0.4679589,-0.2201977,-0.1726365,-0.1031221,-0.09152462,2
559,4.0909094,-0.3008807,-0.3041651,-0.2981598,-0.2163988,-0.3846045,-0.4942787,-0.5278386,-0.5399708,-0.1051428,-0.03015657,-0.01164375,-0.01436018,-0.3873054,-0.4464198,-0.4822955,-0.4604937,-0.2473257,-0.1800444,-0.1118787,-0.1276087,2
560,4.126935,-0.3039466,-0.307032,-0.2950882,-0.2405399,-0.4016486,-0.5200293,-0.5352292,-0.5487695,-0.1145313,-0.03282163,-0.01630708,-0.02172966,-0.3909245,-0.4477558,-0.4840375,-0.4673767,-0.2523193,-0.1802299,-0.1110074,-0.1405961,2
561,4.1669629,-0.3063469,-0.3084989,-0.2921712,-0.2638305,-0.4137782,-0.5315802,-0.5515208,-0.5659193,-0.1305654,-0.0442664,-0.02007116,-0.02355229,-0.3927315,-0.4484264,-0.4850423,-0.4710049,-0.2548681,-0.1797683,-0.1103849,-0.1436652,2
562,4.189979,-0.3090951,-0.309452,-0.2913195,-0.2875807,-0.4324639,-0.5414122,-0.5709767,-0.5825012,-0.1600274,-0.04915698,-0.01701015,-0.01617196,-0.3927385,-0.4487632,-0.485588,-0.4490093,-0.2560088,-0.1776501,-0.1101443,-0.1432269,2
563,4.2530252,-0.3195554,-0.3173406,-0.2958797,-0.3211783,-0.4525838,-0.5486974,-0.5884077,-0.6002467,-0.174044,-0.05318495,-0.0156905,-0.01088244,-0.3913292,-0.4485995,-0.4867199,-0.4450712,-0.2587623,-0.1764795,-0.1106973,-0.1424126,2
564,4.2820445,-0.3241901,-0.3211649,-0.3031211,-0.338367,-0.4634179,-0.5547681,-0.5968887,-0.607559,-0.1847036,-0.05435371,-0.01314419,-0.008502474,-0.3905426,-0.4484586,-0.487407,-0.4510663,-0.2616611,-0.1750505,-0.111109,-0.1392308,2
565,4.3060621,-0.326137,-0.3228873,-0.3093761,-0.3590174,-0.4764787,-0.5595766,-0.6039985,-0.6141466,-0.1958695,-0.05569306,-0.0115482,-0.006718134,-0.3904597,-0.4468618,-0.4869215,-0.4627992,-0.2653254,-0.173631,-0.1114508,-0.1234211,2
566,4.345089,-0.3273639,-0.3241149,-0.3216226,-0.3810266,-0.4867043,-0.5643296,-0.6098217,-0.6190099,-0.2086578,-0.05705562,-0.009746787,-0.002138585,-0.3904265,-0.4458822,-0.4868867,-0.4692571,-0.2672411,-0.1712489,-0.1114912,-0.1180799,2
567,4.3851191,-0.3285153,-0.3257551,-0.3356042,-0.3956238,-0.4971291,-0.5706179,-0.6149537,-0.6233937,-0.2186479,-0.0634024,-0.01147237,-0.001589207,-0.3908044,-0.4454523,-0.486738,-0.467504,-0.2732436,-0.1529462,-0.1071448,-0.1286519,2
568,4.4091351,-0.3304631,-0.3295695,-0.3468884,-0.4081919,-0.5072234,-0.5761929,-0.6191918,-0.6268941,-0.2264592,-0.0673027,-0.01633793,-0.004901644,-0.3915595,-0.4419902,-0.4839229,-0.4788299,-0.2760172,-0.1511329,-0.09517899,-0.1231725,2
569,4.4581702,-0.333703,-0.335266,-0.3631378,-0.4324374,-0.5224398,-0.5834358,-0.6250593,-0.6310195,-0.2408394,-0.07854954,-0.03313238,-0.02572298,-0.391847,-0.4394472,-0.4829552,-0.4652203,-0.2756254,-0.1481846,-0.08073912,-0.1052354,2
570,4.5062044,-0.3358104,-0.3386005,-0.3676412,-0.437359,-0.5273562,-0.5859755,-0.6269675,-0.6321651,-0.2453763,-0.08279238,-0.04173491,-0.0388916,-0.3920228,-0.4390312,-0.4828488,-0.4692352,-0.2753966,-0.148453,-0.07602128,-0.08998153,2
571,4.5292221,-0.3374324,-0.341207,-0.3709813,-0.4405466,-0.5312232,-0.5874881,-0.6283489,-0.6330062,-0.2484465,-0.08581135,-0.04766885,-0.04647605,-0.3921724,-0.4389426,-0.4828829,-0.4501909,-0.2727415,-0.1464361,-0.06974993,-0.08359103,2
572,4.5762537,-0.3388382,-0.3433438,-0.3732738,-0.4427018,-0.5337072,-0.5881493,-0.6290635,-0.6335231,-0.2507227,-0.08773177,-0.05241461,-0.05223034,-0.3923286,-0.4389438,-0.4830275,-0.4500861,-0.2716968,-0.1446088,-0.06249779,-0.08014623,2
573,4.6112794,-0.3394336,-0.3444955,-0.3742853,-0.4431,-0.5352836,-0.5884175,-0.6293022,-0.6336362,-0.2515159,-0.08954171,-0.05641014,-0.05559461,-0.3924179,-0.4389894,-0.4831749,-0.4574848,-0.2710982,-0.142304,-0.05465376,-0.07950024,2
574,4.6613144,-0.3389828,-0.3442903,-0.3728089,-0.4411696,-0.5359544,-0.5872873,-0.6287965,-0.6326834,-0.2498719,-0.09259163,-0.05886021,-0.05758251,-0.3923035,-0.4389547,-0.4832941,-0.4578917,-0.2698196,-0.1403432,-0.05250851,-0.08190233,2
575,4.684331,-0.3228566,-0.3313478,-0.3650323,-0.4275545,-0.5296012,-0.585626,-0.6267315,-0.628557,-0.2441155,-0.09195797,-0.05938197,-0.0572225,-0.3843216,-0.4389351,-0.4832098,-0.4803067,-0.2434196,-0.1365639,-0.05387713,-0.08572344,2
576,4.710349,-0.317832,-0.3258285,-0.3528109,-0.4194204,-0.5213735,-0.5746357,-0.6206853,-0.6235262,-0.2338572,-0.08960721,-0.05847859,-0.05611733,-0.3764186,-0.4392041,-0.4835109,-0.4477602,-0.2377552,-0.1354473,-0.05731698,-0.0909292,2
577,4.7583837,-0.313167,-0.3191434,-0.33547,-0.4086084,-0.5054232,-0.5646225,-0.6148508,-0.6199721,-0.2068257,-0.07832257,-0.0441789,-0.05873958,-0.3707777,-0.4388434,-0.4837724,-0.4281609,-0.2343884,-0.1350539,-0.06096127,-0.09543692,2
578,4.7894065,-0.3053131,-0.3082072,-0.3041764,-0.3786347,-0.4932967,-0.5543916,-0.6081735,-0.6164414,-0.1867316,-0.06936149,-0.0396022,-0.05103513,-0.3662565,-0.4380798,-0.4836786,-0.4158585,-0.2316352,-0.135778,-0.06405388,-0.1007346,2
579,4.8144241,-0.2938332,-0.293535,-0.2892553,-0.3648611,-0.4826027,-0.5458982,-0.5986317,-0.6100742,-0.1746563,-0.0593194,-0.03501818,-0.04428698,-0.3580592,-0.436608,-0.4829132,-0.4238356,-0.2271633,-0.1370479,-0.06686848,-0.1041749,2
580,4.8474462,-0.2849719,-0.2832651,-0.2731372,-0.3444966,-0.4641347,-0.5328823,-0.5843682,-0.5895871,-0.1659954,-0.05091874,-0.02704952,-0.03394615,-0.3497235,-0.4346296,-0.4821265,-0.4174571,-0.2227576,-0.1376617,-0.068973,-0.1066124,2
581,4.8804705,-0.278591,-0.2756709,-0.257641,-0.3107734,-0.4476126,-0.5186933,-0.5564764,-0.570769,-0.1432087,-0.041904,-0.01631804,-0.008817164,-0.3440048,-0.4316752,-0.4815457,-0.4162578,-0.2187444,-0.137867,-0.07040669,-0.1083009,2
582,4.9074894,-0.2677982,-0.2624188,-0.2334288,-0.2980943,-0.4342834,-0.5017002,-0.5391662,-0.5467671,-0.1302383,-0.03271744,-0.006925239,0.001598128,-0.3348764,-0.4287919,-0.480372,-0.4267162,-0.2033156,-0.1368642,-0.07156914,-0.1126817,2
583,4.942514,-0.2341144,-0.2287653,-0.1989157,-0.2753996,-0.4188862,-0.4848589,-0.5119861,-0.5300171,-0.1139409,-0.02463375,0.002030936,0.009100582,-0.3102246,-0.4271027,-0.4790111,-0.4308119,-0.1650991,-0.136042,-0.0741022,-0.1271091,2
584,4.9805416,-0.2212275,-0.215289,-0.1832,-0.2615314,-0.4107669,-0.4646347,-0.4928808,-0.5097659,-0.1067438,-0.01355974,0.009265663,0.01503052,-0.3029793,-0.4211048,-0.4781146,-0.4330494,-0.1601622,-0.1350632,-0.07438585,-0.1324703,2
585,5.0165667,-0.2137882,-0.2076865,-0.1737417,-0.2447373,-0.393694,-0.4488486,-0.4832056,-0.5027456,-0.07528447,-0.004518944,0.01587361,0.02179981,-0.2992477,-0.4146575,-0.4757168,-0.438557,-0.1573431,-0.1344753,-0.07471435,-0.1338998,2
586,5.0465886,-0.2102358,-0.2037992,-0.1675816,-0.232023,-0.3699925,-0.4311053,-0.4567873,-0.4819873,-0.06557934,0.005306214,0.02416122,0.02887597,-0.2974882,-0.4122772,-0.4691942,-0.4578552,-0.1578813,-0.1338497,-0.07486147,-0.1355321,2
587,5.077612,-0.20824,-0.2012784,-0.1614765,-0.2164734,-0.3612143,-0.4229219,-0.4461766,-0.4676703,-0.0599317,0.01460059,0.03156998,0.03489867,-0.2964412,-0.411101,-0.4668763,-0.4637637,-0.1594717,-0.132769,-0.07490998,-0.1370277,2
588,5.1136354,-0.204042,-0.1981246,-0.1563318,-0.2032869,-0.3520389,-0.4171625,-0.4239846,-0.4499711,-0.05174588,0.02288385,0.04141413,0.04136193,-0.2953171,-0.4088222,-0.4670603,-0.4714713,-0.1579155,-0.1314617,-0.07501345,-0.1375039,2
589,5.1526656,-0.2013683,-0.1959058,-0.1515297,-0.1871058,-0.3459743,-0.4140692,-0.4186308,-0.4428297,-0.04605314,0.03599816,0.04773886,0.04677936,-0.2934042,-0.4075729,-0.4671007,-0.4717601,-0.1569223,-0.1302395,-0.07503399,-0.137751,2
590,5.1796829,-0.1993829,-0.1940981,-0.1500797,-0.1802588,-0.3418361,-0.412411,-0.4208084,-0.4273072,-0.03845834,0.04103442,0.05389987,0.05046335,-0.2917268,-0.4037757,-0.4668167,-0.4697021,-0.1561341,-0.1293493,-0.07500908,-0.1377946,2
591,5.2147076,-0.2011841,-0.1967457,-0.178181,-0.1764473,-0.3374956,-0.4121556,-0.4214724,-0.4223228,-0.03704341,0.0439823,0.05907513,0.05505815,-0.2906338,-0.4009516,-0.4664925,-0.4591825,-0.158522,-0.1278378,-0.07469919,-0.1376434,2
592,5.2477308,-0.2021452,-0.1977726,-0.1792022,-0.1733362,-0.3343475,-0.4122844,-0.4221287,-0.420225,-0.03535347,0.04591699,0.06330055,0.05963099,-0.289844,-0.3993557,-0.4657059,-0.4576135,-0.1602924,-0.1267313,-0.07442755,-0.1373863,2
593,5.2777521,-0.2037597,-0.1997163,-0.1854834,-0.1718883,-0.331989,-0.4128765,-0.4232581,-0.4201321,-0.03793954,0.04706606,0.06568106,0.06333882,-0.2892245,-0.398215,-0.4650114,-0.4564349,-0.1623939,-0.1254089,-0.07420088,-0.1351851,2
594,5.3237854,-0.2056137,-0.2019844,-0.1901882,-0.1712984,-0.3305796,-0.4161142,-0.4256761,-0.4228672,-0.04172572,0.04775104,0.06700939,0.06746231,-0.288787,-0.3973335,-0.4644022,-0.4561683,-0.164256,-0.1240196,-0.07395737,-0.1343706,2
595,5.3878309,-0.2303454,-0.2177066,-0.1608591,-0.1686292,-0.3293152,-0.4187837,-0.4318449,-0.4311249,-0.03110214,0.05237763,0.06874397,0.07183378,-0.318636,-0.3985026,-0.4613383,-0.435648,-0.1853525,-0.1224804,-0.07928183,-0.1245573,2
596,5.410847,-0.2338564,-0.22053,-0.1707947,-0.1714758,-0.3306495,-0.4322083,-0.4369519,-0.4377671,-0.03299182,0.04397097,0.06884897,0.07242203,-0.3215377,-0.3972943,-0.4584013,-0.4397076,-0.1873462,-0.1233636,-0.08143879,-0.09035676,2
597,5.4788954,-0.2369765,-0.2235118,-0.1873506,-0.1843156,-0.340731,-0.447065,-0.4497169,-0.4580885,-0.04473066,0.03245687,0.06656145,0.06970514,-0.3229704,-0.3962866,-0.4544439,-0.4432934,-0.1883778,-0.1148708,-0.08308394,-0.08493394,2
598,5.528932,-0.2378546,-0.2248294,-0.1937792,-0.1918947,-0.3464347,-0.452386,-0.4587927,-0.4733853,-0.04868175,0.03051464,0.06109737,0.06439637,-0.3220982,-0.3959478,-0.4536358,-0.4447061,-0.187924,-0.1125751,-0.08345501,-0.0811715,2
599,5.5609542,-0.2381483,-0.225282,-0.1679006,-0.1963986,-0.3503173,-0.4566022,-0.4703959,-0.4806326,-0.03714917,0.03360768,0.05775591,0.05832212,-0.3230387,-0.3967206,-0.4531973,-0.4463335,-0.1843812,-0.111399,-0.08368556,-0.07933646,2
600,5.5869727,-0.2382901,-0.2258159,-0.1942447,-0.1997231,-0.3530447,-0.4597988,-0.4780652,-0.4911312,-0.04443492,0.03282706,0.05270354,0.05326328,-0.3225319,-0.3973766,-0.4528126,-0.4472364,-0.181945,-0.1107104,-0.08381366,-0.07841147,2
601,5.6109898,-0.2384326,-0.2265992,-0.2034719,-0.2032157,-0.3557555,-0.4622361,-0.4853346,-0.4962895,-0.05108236,0.02921057,0.04639291,0.04687545,-0.3219554,-0.398073,-0.4524196,-0.4479123,-0.1803599,-0.1102849,-0.08387674,-0.09823216,2
602,5.643012,-0.235653,-0.2244676,-0.1823367,-0.2093951,-0.3579592,-0.463811,-0.4890622,-0.5004665,-0.04445745,0.02696323,0.04314115,0.0431365,-0.3202532,-0.3984649,-0.4521344,-0.4672869,-0.1765364,-0.1100555,-0.08393033,-0.08948116,2
603,5.6730339,-0.2331493,-0.2226675,-0.1773102,-0.214393,-0.3613592,-0.4647329,-0.4909893,-0.50329,-0.04019551,0.02510598,0.04141366,0.04112037,-0.3190936,-0.404912,-0.4655005,-0.4717281,-0.1732318,-0.112697,-0.07497953,-0.1219223,2
604,5.7100594,-0.2326507,-0.2225209,-0.1761767,-0.2208373,-0.3647749,-0.4654019,-0.492022,-0.5056598,-0.05752631,0.02387002,0.04031269,0.03999685,-0.3184397,-0.4084048,-0.469705,-0.4737357,-0.1725646,-0.1129768,-0.07983495,-0.09914614,2
605,5.7580952,-0.238926,-0.231931,-0.2103781,-0.2259686,-0.3683252,-0.4661402,-0.4934477,-0.5063035,-0.07535184,0.02275802,0.03975869,0.03943291,-0.3185699,-0.4104589,-0.4718349,-0.4747685,-0.1915064,-0.1179383,-0.08126344,-0.1018175,2
606,5.7991247,-0.2384361,-0.2288694,-0.188581,-0.2298161,-0.3725795,-0.4672229,-0.4941225,-0.5064483,-0.07115139,0.02169165,0.03953371,0.03938682,-0.3171447,-0.4107298,-0.4718296,-0.432139,-0.1905916,-0.1185112,-0.07193976,-0.1219108,2
607,5.8251421,-0.2377789,-0.2281903,-0.1854101,-0.2337384,-0.3777663,-0.4702361,-0.4952329,-0.5050738,-0.07017466,0.01924421,0.03951233,0.03949942,-0.3154622,-0.4110903,-0.4719933,-0.4135786,-0.185877,-0.1214233,-0.07084317,-0.1224347,2
608,5.8681724,-0.235356,-0.2272117,-0.1835969,-0.2376918,-0.3836835,-0.4736482,-0.4961969,-0.5052581,-0.06981845,0.01656169,0.03939208,0.03950722,-0.3120886,-0.40966,-0.4700654,-0.4240897,-0.1683492,-0.1237067,-0.07062757,-0.1267464,2
609,5.8971928,-0.2346476,-0.2265428,-0.1823578,-0.2441609,-0.3975363,-0.4764504,-0.4974508,-0.505827,-0.06929558,0.01435055,0.03910597,0.03931763,-0.3200763,-0.4095298,-0.4699149,-0.4501925,-0.1588213,-0.1249193,-0.07049488,-0.1306957,2
610,5.9392232,-0.2340485,-0.2259576,-0.1812845,-0.2491938,-0.4035856,-0.478594,-0.4986689,-0.5066472,-0.107338,0.0122762,0.03761959,0.03864896,-0.3185287,-0.4085904,-0.4685969,-0.4785736,-0.1605767,-0.1255455,-0.0704813,-0.1323424,2
611,5.9632429,-0.2355569,-0.2269575,-0.1815611,-0.2525694,-0.4072873,-0.4806402,-0.5002347,-0.5076439,-0.1198921,0.01034492,0.03652707,0.03813162,-0.3171626,-0.4087059,-0.4687439,-0.4833877,-0.1655689,-0.1250568,-0.07014284,-0.1335657,2
612,5.9882588,-0.2366326,-0.2277669,-0.1822526,-0.2549194,-0.4096157,-0.4823553,-0.5026782,-0.5091582,-0.1260594,0.008574843,0.03535278,0.03732646,-0.3174055,-0.4094843,-0.4696082,-0.4848147,-0.1760653,-0.1249894,-0.06983573,-0.1336336,2
613,6.046299,-0.2372483,-0.2282668,-0.1828154,-0.256573,-0.4110993,-0.4848008,-0.5060704,-0.5112402,-0.1307509,-0.00115817,0.03344936,0.03616075,-0.3164913,-0.4104101,-0.4706348,-0.4843633,-0.1802792,-0.1247525,-0.06964373,-0.1332673,2
614,6.0793228,-0.237591,-0.228532,-0.1835166,-0.2582529,-0.4121656,-0.4867904,-0.5100008,-0.5143902,-0.132847,-0.005855165,0.03183004,0.03472077,-0.3161054,-0.4109278,-0.4711047,-0.48347,-0.1825298,-0.124681,-0.06954316,-0.1329755,2
615,6.1003385,-0.2397015,-0.2299975,-0.1842141,-0.2611134,-0.4129646,-0.4882866,-0.512752,-0.5172113,-0.1337786,-0.008755737,0.03052424,0.03294992,-0.3169244,-0.4111231,-0.4712667,-0.4822083,-0.1944335,-0.1258684,-0.07182501,-0.1260445,2
616,6.1233541,-0.2417108,-0.2315923,-0.1848699,-0.2636159,-0.4138002,-0.489488,-0.514554,-0.5190436,-0.1341477,-0.01061888,0.02928303,0.03166222,-0.3174332,-0.4112363,-0.4713581,-0.4558797,-0.1992928,-0.1265835,-0.07283144,-0.1220531,2
617,6.1673848,-0.2434861,-0.2330909,-0.1856076,-0.2666565,-0.4147897,-0.4905764,-0.5157498,-0.5203242,-0.133,-0.009297977,0.0283268,0.03086554,-0.318078,-0.4113209,-0.4714057,-0.4183774,-0.2018156,-0.1269837,-0.07323387,-0.119979,2
618,6.1954048,-0.2449594,-0.2346043,-0.1865657,-0.2692989,-0.4157775,-0.4913856,-0.5165322,-0.5212665,-0.1327364,-0.00852413,0.02752372,0.03002816,-0.3177928,-0.409809,-0.4697967,-0.4179828,-0.2031322,-0.1272405,-0.07347528,-0.1190094,2
619,6.2494437,-0.2479115,-0.2368971,-0.1877036,-0.2752972,-0.4171206,-0.4920234,-0.517078,-0.5219449,-0.1335014,-0.00817465,0.0268752,0.02938286,-0.3286545,-0.4101992,-0.4702586,-0.4107155,-0.2049092,-0.1274045,-0.0735938,-0.1184169,2
620,6.2774631,-0.2492791,-0.2384167,-0.1889411,-0.2787791,-0.4200179,-0.4925808,-0.5174401,-0.5224361,-0.1341178,-0.008193709,0.02641546,0.02891747,-0.3224581,-0.4086186,-0.4680539,-0.4461073,-0.2055984,-0.127821,-0.07372022,-0.1179,2
621,6.3024828,-0.2502384,-0.2400606,-0.2360773,-0.2888963,-0.4221266,-0.4930592,-0.5177017,-0.5228041,-0.1379278,-0.008737571,0.02565292,0.02850848,-0.3204195,-0.4076063,-0.4670755,-0.4541366,-0.2027808,-0.1283967,-0.07384324,-0.1179699,2
622,6.3385068,-0.2518309,-0.2432446,-0.2507625,-0.2927455,-0.4271442,-0.4935543,-0.518041,-0.5231029,-0.1464271,-0.01332514,0.02433819,0.02774912,-0.3196681,-0.4058804,-0.4653289,-0.4646688,-0.2007026,-0.1298253,-0.07449199,-0.1150259,2
623,6.3615234,-0.2528695,-0.2457524,-0.2585799,-0.2959718,-0.4310353,-0.4944027,-0.5199378,-0.5238816,-0.150404,-0.01975689,0.02136139,0.02451888,-0.3193922,-0.4051841,-0.4652846,-0.4671764,-0.1990636,-0.1309133,-0.07494023,-0.111809,2
624,6.3925484,-0.2768435,-0.2745277,-0.265745,-0.2993802,-0.4336929,-0.495423,-0.5219601,-0.5254204,-0.1542041,-0.03315829,0.01847142,0.02306828,-0.3385648,-0.404176,-0.4650359,-0.4674057,-0.2198033,-0.1330796,-0.07642029,-0.1081856,2
625,6.4245685,-0.2835282,-0.2828151,-0.2770407,-0.3019723,-0.4362995,-0.4972383,-0.5256102,-0.529023,-0.1578455,-0.03907527,0.01498693,0.02205818,-0.3463908,-0.4035473,-0.4647739,-0.4558983,-0.2274967,-0.1344773,-0.07791044,-0.105637,2
626,6.4685987,-0.2876976,-0.2876633,-0.2813302,-0.3029809,-0.4381542,-0.5145284,-0.5281894,-0.5319769,-0.1612594,-0.04314309,0.01062871,0.02056644,-0.3521158,-0.40332,-0.4645409,-0.4533451,-0.2319132,-0.1367677,-0.0803112,-0.102642,2
627,6.4926163,-0.290958,-0.2911117,-0.2853587,-0.3023954,-0.4393292,-0.5188155,-0.5306903,-0.5349547,-0.1621681,-0.04504639,0.007147039,0.01704819,-0.3549891,-0.404507,-0.4648461,-0.4538617,-0.2355017,-0.1375368,-0.08122016,-0.1026347,2
628,6.5296424,-0.2954069,-0.294928,-0.287935,-0.3005818,-0.4407606,-0.5211884,-0.5330641,-0.537627,-0.1612877,-0.04533508,0.001948217,0.01427832,-0.358826,-0.4060981,-0.4650251,-0.453576,-0.2392387,-0.1378761,-0.08103226,-0.1027209,2
629,6.5816794,-0.3002478,-0.2992164,-0.2903343,-0.2939379,-0.4406711,-0.5223575,-0.5356579,-0.5401418,-0.1607559,-0.04487766,-0.000265232,0.01208732,-0.3628561,-0.4142895,-0.4637208,-0.4520709,-0.2446961,-0.1372759,-0.07682196,-0.09361217,2
630,6.6197059,-0.3035454,-0.3019834,-0.290379,-0.2881381,-0.4386623,-0.5223788,-0.5386609,-0.5430021,-0.157966,-0.04403868,-0.001441119,0.01041386,-0.3671634,-0.4182912,-0.4633164,-0.4511639,-0.2487158,-0.1340205,-0.05063862,-0.08372831,2
631,6.6447261,-0.3075696,-0.3049174,-0.2901497,-0.2793064,-0.4373328,-0.5227091,-0.5408714,-0.5462263,-0.1559864,-0.04338641,-0.002192711,0.009304887,-0.3760595,-0.4203148,-0.4631677,-0.4506818,-0.254099,-0.1276897,-0.03907698,-0.0510032,2
632,6.6657418,-0.3104009,-0.3069404,-0.2880991,-0.2642334,-0.4358503,-0.5233107,-0.5427227,-0.5490113,-0.148224,-0.039003,-0.002613157,0.008912299,-0.3822561,-0.4214448,-0.463169,-0.4504176,-0.257549,-0.1146263,-0.01990495,-0.04264506,2
633,6.6887558,-0.3123544,-0.3078622,-0.283445,-0.2480598,-0.4329683,-0.5234973,-0.5448909,-0.5523077,-0.1398635,-0.03714712,-0.002899033,0.007958379,-0.3871816,-0.4220856,-0.4632828,-0.4504039,-0.2598391,-0.1048667,-0.01258662,-0.03891777,2
634,6.7347901,-0.3117004,-0.3069058,-0.2809519,-0.2384745,-0.425513,-0.5245822,-0.5480401,-0.559809,-0.1347373,-0.03638398,0.001277966,0.007559281,-0.3877465,-0.4227461,-0.466151,-0.4539988,-0.2602521,-0.09012001,-0.00412377,-0.04477197,2
635,6.7628084,-0.3039134,-0.3004252,-0.2790057,-0.222034,-0.4177111,-0.5248241,-0.5540544,-0.5669796,-0.1242334,-0.03311189,0.001291857,0.006114064,-0.374784,-0.4236997,-0.4669397,-0.4548929,-0.2519077,-0.08649978,-0.01253471,-0.05968552,2
636,6.7938297,-0.2942004,-0.2902128,-0.2746985,-0.192801,-0.3953729,-0.5266491,-0.5608765,-0.5751628,-0.1121224,-0.02806221,0.000593562,0.005067489,-0.3645689,-0.42457,-0.4672716,-0.4552241,-0.2434863,-0.09223531,-0.01909861,-0.06364471,2
637,6.8358622,-0.2908497,-0.2867388,-0.2693575,-0.1805733,-0.3859246,-0.5271266,-0.5665911,-0.5843138,-0.09710518,-0.02398221,0.000557768,0.004203668,-0.3622109,-0.415686,-0.4671148,-0.4551646,-0.2361439,-0.09296269,-0.04089591,-0.06184724,2
638,6.8718862,-0.2879686,-0.2837913,-0.2613367,-0.1698855,-0.3747163,-0.5213503,-0.5689393,-0.587,-0.08942559,-0.01985936,0.001019939,0.004177749,-0.3398643,-0.401395,-0.466949,-0.454993,-0.2208431,-0.09599093,-0.04244564,-0.03572398,2
639,6.905912,-0.2844409,-0.279885,-0.2548489,-0.1469038,-0.346844,-0.5116382,-0.5674021,-0.5854565,-0.06706209,-0.01555883,0.001438198,0.005023418,-0.3353041,-0.394913,-0.4666772,-0.454605,-0.2195613,-0.09685968,-0.04842705,-0.04163459,2
640,6.9399335,-0.2808152,-0.2761502,-0.2503413,-0.1218305,-0.3379165,-0.5053231,-0.5652863,-0.5842435,-0.04987777,-0.01139797,0.00369285,0.005720507,-0.3333368,-0.3913993,-0.4661833,-0.4536219,-0.2183622,-0.1057995,-0.04991237,-0.04509931,2
641,6.9679616,-0.2763743,-0.2710348,-0.2402693,-0.1119727,-0.330803,-0.4952568,-0.5601622,-0.579873,-0.03785875,-0.004617518,0.007505694,0.01521958,-0.3323914,-0.4042639,-0.4688132,-0.4388487,-0.2166706,-0.1055279,-0.05259891,-0.04582819,2
642,7.001982,-0.2719499,-0.2653722,-0.2245801,-0.09448856,-0.3244429,-0.4772956,-0.5365155,-0.5691607,-0.02945628,0.01756896,0.01435725,0.01991886,-0.3318871,-0.4031875,-0.4709321,-0.4373963,-0.2110862,-0.1074271,-0.05366711,-0.04909696,2
643,7.0279961,-0.2690744,-0.2616929,-0.2151098,-0.08491388,-0.3144699,-0.4619265,-0.5250798,-0.5539804,0.005392112,0.02436235,0.03406712,0.0261753,-0.3321972,-0.4036786,-0.4716687,-0.4372044,-0.2077949,-0.1040689,-0.05401196,-0.05257057,2
